SubscriberKey,EmailAddress,Status,Country,Source,DateCreated
L1472,lead1472@example.com,Unsubscribed,IN,referral,2023-07-31 09:12:00+0000
L1473,lead1473@example.com,Active,US,organic,2023-03-25 06:54:00+0000
L1474,lead1474@example.com,Active,IN,organic,2023-02-04 18:19:00+0000
L1475,lead1475@example.com,Active,GB,referral,2023-09-05 06:27:00+0000
L1476,lead1476@example.com,Active,NG,ads,2023-10-01 22:22:00+0000
L1477,lead1477@example.com,Unsubscribed,US,organic,2023-10-20 15:15:00+0000
L1478,lead1478@example.com,Active,US,event,2023-12-19 09:12:00+0000
L1479,lead1479@example.com,Active,NG,referral,2023-12-02 03:08:00+0000
L1480,lead1480@example.com,Active,DE,webform,2023-04-07 18:11:00+0000
L1481,lead1481@example.com,Active,GB,referral,2023-11-02 00:01:00+0000
L1482,lead1482@example.com,Unsubscribed,SE,event,2023-03-01 05:48:00+0000
L1483,lead1483@example.com,Active,NG,event,2023-05-04 21:36:00+0000
L1484,lead1484@example.com,Unsubscribed,SE,ads,2023-04-21 00:12:00+0000
L1485,lead1485@example.com,Unsubscribed,GB,webform,2023-02-01 03:21:00+0000
L1486,lead1486@example.com,Active,US,organic,2023-11-26 04:40:00+0000
L1487,lead1487@example.com,Active,IN,ads,2023-10-24 15:55:00+0000
L1488,lead1488@example.com,Unsubscribed,SE,referral,2023-08-14 08:10:00+0000
L1489,lead1489@example.com,Unsubscribed,JP,organic,2024-01-26 10:56:00+0000
L1490,lead1490@example.com,Active,US,referral,2023-12-01 19:48:00+0000
L1491,lead1491@example.com,Active,JP,webform,2023-05-15 20:07:00+0000
L1492,lead1492@example.com,Active,BR,event,2023-02-10 01:04:00+0000
L1493,lead1493@example.com,Active,BR,webform,2023-06-20 18:04:00+0000
L1494,lead1494@example.com,Unsubscribed,NG,webform,2023-06-05 10:16:00+0000
L1495,lead1495@example.com,Active,US,event,2023-08-19 20:32:00+0000
L1496,lead1496@example.com,Active,JP,event,2023-12-04 07:40:00+0000
L1497,lead1497@example.com,Active,US,webform,2023-11-30 20:21:00+0000
L1498,lead1498@example.com,Active,GB,webform,2023-08-19 17:17:00+0000
L1499,lead1499@example.com,Active,NG,organic,2023-06-21 05:32:00+0000
L1500,lead1500@example.com,Active,US,webform,2023-05-16 05:53:00+0000
L1501,lead1501@example.com,Active,BR,webform,2023-01-23 22:44:00+0000
L1502,lead1502@example.com,Unsubscribed,NG,ads,2023-07-22 12:05:00+0000
L1503,lead1503@example.com,Active,NG,organic,2023-10-02 16:54:00+0000
L1504,lead1504@example.com,Active,SE,event,2023-12-02 20:29:00+0000
L1505,lead1505@example.com,Active,DE,organic,2023-09-20 19:47:00+0000
L1506,lead1506@example.com,Active,US,organic,2023-01-29 09:53:00+0000
L1507,lead1507@example.com,Active,JP,organic,2023-09-27 20:55:00+0000
L1508,lead1508@example.com,Unsubscribed,BR,event,2023-07-01 14:48:00+0000
L1509,lead1509@example.com,Active,SE,referral,2023-11-22 12:58:00+0000
L1510,lead1510@example.com,Unsubscribed,SE,ads,2023-08-14 07:39:00+0000
L1511,lead1511@example.com,Active,NG,organic,2024-01-25 09:51:00+0000
L1512,lead1512@example.com,Unsubscribed,JP,referral,2023-12-26 06:32:00+0000
L1513,lead1513@example.com,Active,SE,ads,2023-02-19 01:20:00+0000
L1514,lead1514@example.com,Unsubscribed,JP,organic,2023-04-19 08:59:00+0000
L1515,lead1515@example.com,Unsubscribed,US,organic,2023-05-25 21:44:00+0000
L1516,lead1516@example.com,Active,US,organic,2023-11-09 10:31:00+0000
L1517,lead1517@example.com,Active,DE,webform,2023-07-03 03:45:00+0000
L1518,lead1518@example.com,Active,SE,referral,2023-01-07 12:57:00+0000
L1519,lead1519@example.com,Unsubscribed,DE,event,2023-06-23 21:30:00+0000
L1520,lead1520@example.com,Unsubscribed,JP,referral,2023-10-09 06:14:00+0000
L1521,lead1521@example.com,Active,US,event,2024-01-31 14:21:00+0000
L1522,lead1522@example.com,Active,NG,event,2023-05-13 21:45:00+0000
L1523,lead1523@example.com,Active,NG,ads,2023-02-15 13:52:00+0000
L1524,lead1524@example.com,Unsubscribed,US,organic,2023-08-16 01:30:00+0000
L1525,lead1525@example.com,Active,DE,event,2023-09-02 14:47:00+0000
L1526,lead1526@example.com,Active,US,event,2023-11-04 01:19:00+0000
L1527,lead1527@example.com,Unsubscribed,NG,ads,2023-08-15 17:26:00+0000
L1528,lead1528@example.com,Active,JP,event,2024-01-30 14:02:00+0000
L1529,lead1529@example.com,Unsubscribed,IN,referral,2023-06-05 06:21:00+0000
L1530,lead1530@example.com,Active,NG,ads,2023-11-29 15:39:00+0000
L1531,lead1531@example.com,Active,DE,webform,2023-12-18 05:43:00+0000
L1532,lead1532@example.com,Active,SE,referral,2024-01-04 08:07:00+0000
L1533,lead1533@example.com,Active,BR,referral,2023-02-03 00:59:00+0000
L1534,lead1534@example.com,Active,NG,referral,2023-09-04 05:41:00+0000
L1535,lead1535@example.com,Active,GB,ads,2024-01-23 01:11:00+0000
L1536,lead1536@example.com,Active,JP,ads,2023-10-18 10:21:00+0000
L1537,lead1537@example.com,Active,DE,ads,2023-12-19 00:34:00+0000
L1538,lead1538@example.com,Active,SE,referral,2023-06-10 07:55:00+0000
L1539,lead1539@example.com,Active,NG,webform,2023-11-14 09:17:00+0000
L1540,lead1540@example.com,Active,GB,organic,2024-01-31 03:29:00+0000
L1541,lead1541@example.com,Unsubscribed,JP,webform,2023-03-13 15:35:00+0000
L1542,lead1542@example.com,Active,IN,ads,2023-10-07 13:42:00+0000
L1543,lead1543@example.com,Unsubscribed,SE,organic,2023-08-29 19:20:00+0000
L1544,lead1544@example.com,Active,JP,organic,2023-06-13 01:39:00+0000
L1545,lead1545@example.com,Active,DE,webform,2023-06-21 10:37:00+0000
L1546,lead1546@example.com,Active,NG,referral,2024-01-11 10:27:00+0000
L1547,lead1547@example.com,Active,NG,event,2023-02-07 17:14:00+0000
L1548,lead1548@example.com,Active,DE,webform,2023-10-05 15:52:00+0000
L1549,lead1549@example.com,Active,DE,event,2023-01-30 16:59:00+0000
L1550,lead1550@example.com,Unsubscribed,DE,ads,2023-01-09 13:20:00+0000
L1551,lead1551@example.com,Active,SE,ads,2023-12-23 00:38:00+0000
L1552,lead1552@example.com,Active,GB,webform,2023-01-07 03:46:00+0000
L1553,lead1553@example.com,Active,NG,referral,2023-03-08 05:10:00+0000
L1554,lead1554@example.com,Active,JP,referral,2023-07-02 04:34:00+0000
L1555,lead1555@example.com,Active,IN,organic,2023-07-24 04:35:00+0000
L1556,lead1556@example.com,Active,GB,ads,2023-12-14 03:43:00+0000
L1557,lead1557@example.com,Active,GB,ads,2023-11-28 06:12:00+0000
L1558,lead1558@example.com,Active,DE,webform,2024-01-03 08:31:00+0000
L1559,lead1559@example.com,Active,BR,ads,2023-09-04 07:08:00+0000
L1560,lead1560@example.com,Active,NG,event,2023-01-01 02:07:00+0000
L1561,lead1561@example.com,Active,NG,ads,2023-05-23 12:52:00+0000
L1562,lead1562@example.com,Unsubscribed,GB,ads,2023-09-24 16:20:00+0000
L1563,lead1563@example.com,Unsubscribed,SE,webform,2023-04-24 08:19:00+0000
L1564,lead1564@example.com,Active,IN,event,2023-10-25 12:51:00+0000
L1565,lead1565@example.com,Active,DE,organic,2023-03-11 21:32:00+0000
L1566,lead1566@example.com,Unsubscribed,GB,webform,2023-09-14 08:23:00+0000
L1567,lead1567@example.com,Active,US,event,2023-08-08 08:26:00+0000
L1568,lead1568@example.com,Active,NG,webform,2023-12-10 17:26:00+0000
L1569,lead1569@example.com,Active,DE,referral,2023-06-16 21:27:00+0000
L1570,lead1570@example.com,Active,JP,ads,2023-10-25 22:31:00+0000
L1571,lead1571@example.com,Active,US,ads,2023-12-24 18:24:00+0000
L1572,lead1572@example.com,Active,GB,organic,2023-05-09 07:18:00+0000
L1573,lead1573@example.com,Active,IN,referral,2023-06-21 03:58:00+0000
L1574,lead1574@example.com,Active,US,referral,2023-08-26 21:32:00+0000
L1575,lead1575@example.com,Active,GB,webform,2023-09-07 00:01:00+0000
L1576,lead1576@example.com,Unsubscribed,JP,ads,2024-01-17 12:21:00+0000
L1577,lead1577@example.com,Unsubscribed,BR,event,2023-10-28 10:25:00+0000
L1578,lead1578@example.com,Active,SE,ads,2023-05-26 20:34:00+0000
L1579,lead1579@example.com,Unsubscribed,NG,ads,2023-01-06 17:29:00+0000
L1580,lead1580@example.com,Active,US,organic,2024-01-06 21:41:00+0000
L1581,lead1581@example.com,Active,BR,webform,2023-11-03 01:50:00+0000
L1582,lead1582@example.com,Unsubscribed,DE,referral,2023-01-31 10:32:00+0000
L1583,lead1583@example.com,Active,IN,webform,2023-05-10 13:16:00+0000
L1584,lead1584@example.com,Unsubscribed,IN,referral,2023-10-17 07:45:00+0000
L1585,lead1585@example.com,Active,BR,referral,2023-03-28 02:17:00+0000
L1586,lead1586@example.com,Active,BR,webform,2023-09-22 01:27:00+0000
L1587,lead1587@example.com,Active,GB,ads,2023-05-03 16:17:00+0000
L1588,lead1588@example.com,Active,SE,referral,2023-04-02 03:57:00+0000
L1589,lead1589@example.com,Unsubscribed,JP,organic,2024-01-13 05:59:00+0000
L1590,lead1590@example.com,Active,SE,ads,2023-11-07 09:48:00+0000
L1591,lead1591@example.com,Active,IN,referral,2023-04-07 06:55:00+0000
L1592,lead1592@example.com,Unsubscribed,GB,ads,2023-02-28 16:28:00+0000
L1593,lead1593@example.com,Active,US,webform,2023-11-26 18:56:00+0000
L1594,lead1594@example.com,Active,SE,organic,2023-08-31 09:32:00+0000
L1595,lead1595@example.com,Active,NG,webform,2024-01-04 15:24:00+0000
L1596,lead1596@example.com,Active,US,ads,2024-01-02 23:15:00+0000
L1597,lead1597@example.com,Active,DE,event,2023-09-01 07:21:00+0000
L1598,lead1598@example.com,Active,NG,ads,2023-10-11 05:31:00+0000
L1599,lead1599@example.com,Active,GB,referral,2023-09-04 20:33:00+0000
L1600,lead1600@example.com,Active,DE,ads,2023-10-29 10:55:00+0000
L1601,lead1601@example.com,Active,GB,referral,2023-08-06 03:36:00+0000
L1602,lead1602@example.com,Active,JP,event,2023-07-02 05:27:00+0000
L1603,lead1603@example.com,Active,IN,webform,2023-10-21 15:35:00+0000
L1604,lead1604@example.com,Active,GB,webform,2023-11-21 03:33:00+0000
L1605,lead1605@example.com,Active,DE,referral,2023-01-24 14:52:00+0000
L1606,lead1606@example.com,Unsubscribed,GB,organic,2023-04-28 13:10:00+0000
L1607,lead1607@example.com,Active,SE,webform,2024-02-01 14:23:00+0000
L1608,lead1608@example.com,Unsubscribed,GB,webform,2023-08-13 13:34:00+0000
L1609,lead1609@example.com,Active,NG,webform,2023-10-01 19:47:00+0000
L1610,lead1610@example.com,Active,JP,organic,2023-12-28 05:45:00+0000
L1611,lead1611@example.com,Active,GB,event,2023-07-22 06:45:00+0000
L1612,lead1612@example.com,Active,US,webform,2023-09-17 10:28:00+0000
L1613,lead1613@example.com,Active,DE,ads,2023-04-16 20:39:00+0000
L1614,lead1614@example.com,Active,JP,webform,2023-10-26 02:07:00+0000
L1615,lead1615@example.com,Active,JP,webform,2023-01-04 01:36:00+0000
L1616,lead1616@example.com,Active,IN,webform,2023-02-26 02:04:00+0000
L1617,lead1617@example.com,Active,DE,webform,2023-11-13 22:41:00+0000
L1618,lead1618@example.com,Active,BR,ads,2023-07-19 15:49:00+0000
L1619,lead1619@example.com,Active,GB,ads,2023-09-24 16:37:00+0000
L1620,lead1620@example.com,Active,US,organic,2023-08-20 19:36:00+0000
L1621,lead1621@example.com,Active,US,event,2024-01-22 10:28:00+0000
L1622,lead1622@example.com,Unsubscribed,GB,webform,2023-09-29 17:45:00+0000
L1623,lead1623@example.com,Active,BR,webform,2023-03-09 06:30:00+0000
L1624,lead1624@example.com,Active,JP,referral,2023-12-12 16:10:00+0000
L1625,lead1625@example.com,Active,SE,event,2023-11-26 11:47:00+0000
L1626,lead1626@example.com,Active,NG,webform,2023-04-21 08:24:00+0000
L1627,lead1627@example.com,Active,GB,ads,2023-11-27 14:08:00+0000
L1628,lead1628@example.com,Unsubscribed,GB,ads,2023-11-05 19:34:00+0000
L1629,lead1629@example.com,Active,IN,referral,2023-12-31 02:43:00+0000
L1630,lead1630@example.com,Active,NG,ads,2023-05-05 13:37:00+0000
L1631,lead1631@example.com,Active,NG,ads,2023-10-23 04:34:00+0000
L1632,lead1632@example.com,Active,GB,ads,2023-06-04 15:48:00+0000
L1633,lead1633@example.com,Active,DE,organic,2023-05-31 22:20:00+0000
L1634,lead1634@example.com,Active,DE,ads,2023-03-28 01:31:00+0000
L1635,lead1635@example.com,Active,JP,referral,2023-10-23 17:20:00+0000
L1636,lead1636@example.com,Active,GB,event,2023-04-12 15:07:00+0000
L1637,lead1637@example.com,Active,GB,referral,2023-02-08 11:51:00+0000
L1638,lead1638@example.com,Active,IN,referral,2024-01-12 12:59:00+0000
L1639,lead1639@example.com,Active,IN,event,2023-05-08 13:58:00+0000
L1640,lead1640@example.com,Active,BR,organic,2024-01-27 02:26:00+0000
L1641,lead1641@example.com,Unsubscribed,IN,event,2023-05-04 05:47:00+0000
L1642,lead1642@example.com,Active,IN,ads,2023-09-09 23:07:00+0000
L1643,lead1643@example.com,Active,BR,event,2023-09-06 00:49:00+0000
L1644,lead1644@example.com,Active,GB,webform,2023-04-15 12:14:00+0000
L1645,lead1645@example.com,Unsubscribed,US,referral,2024-01-12 23:02:00+0000
L1646,lead1646@example.com,Active,SE,organic,2023-01-25 18:16:00+0000
L1647,lead1647@example.com,Active,NG,referral,2023-07-13 19:07:00+0000
L1648,lead1648@example.com,Active,SE,organic,2023-03-15 05:43:00+0000
L1649,lead1649@example.com,Active,DE,referral,2023-07-27 09:03:00+0000
L1650,lead1650@example.com,Active,BR,ads,2023-06-11 22:18:00+0000
L1651,lead1651@example.com,Active,DE,webform,2024-01-10 21:00:00+0000
L1652,lead1652@example.com,Active,IN,webform,2023-03-29 18:10:00+0000
L1653,lead1653@example.com,Active,NG,referral,2024-01-29 04:51:00+0000
L1654,lead1654@example.com,Active,SE,organic,2023-08-20 11:17:00+0000
L1655,lead1655@example.com,Active,JP,organic,2023-07-25 16:41:00+0000
L1656,lead1656@example.com,Active,BR,referral,2023-02-04 10:23:00+0000
L1657,lead1657@example.com,Unsubscribed,GB,referral,2023-12-26 09:21:00+0000
L1658,lead1658@example.com,Unsubscribed,US,ads,2023-07-15 19:45:00+0000
L1659,lead1659@example.com,Active,US,ads,2023-08-08 23:55:00+0000
L1660,lead1660@example.com,Unsubscribed,GB,webform,2023-10-05 14:43:00+0000
L1661,lead1661@example.com,Active,US,ads,2023-12-12 05:18:00+0000
L1662,lead1662@example.com,Active,NG,organic,2023-03-22 19:35:00+0000
L1663,lead1663@example.com,Active,IN,webform,2023-09-26 01:07:00+0000
L1664,lead1664@example.com,Active,DE,ads,2023-02-13 13:11:00+0000
L1665,lead1665@example.com,Active,IN,ads,2023-12-04 10:21:00+0000
L1666,lead1666@example.com,Active,JP,referral,2023-08-29 02:18:00+0000
L1667,lead1667@example.com,Active,JP,event,2024-01-09 05:25:00+0000
L1668,lead1668@example.com,Active,IN,referral,2023-11-17 01:42:00+0000
L1669,lead1669@example.com,Active,IN,referral,2023-11-18 02:18:00+0000
L1670,lead1670@example.com,Active,IN,organic,2023-07-10 13:08:00+0000
L1671,lead1671@example.com,Active,BR,webform,2023-01-24 03:12:00+0000
L1672,lead1672@example.com,Unsubscribed,DE,referral,2024-01-03 10:01:00+0000
L1673,lead1673@example.com,Active,NG,referral,2023-10-03 05:25:00+0000
L1674,lead1674@example.com,Active,JP,referral,2023-04-15 08:40:00+0000
L1675,lead1675@example.com,Active,NG,event,2024-01-18 08:50:00+0000
L1676,lead1676@example.com,Active,IN,ads,2023-08-18 09:24:00+0000
L1677,lead1677@example.com,Active,JP,organic,2024-01-29 08:19:00+0000
L1678,lead1678@example.com,Active,NG,event,2023-12-06 20:31:00+0000
L1679,lead1679@example.com,Active,GB,event,2023-05-10 12:35:00+0000
L1680,lead1680@example.com,Active,NG,organic,2023-10-04 10:05:00+0000
L1681,lead1681@example.com,Active,IN,webform,2023-12-20 16:10:00+0000
L1682,lead1682@example.com,Active,SE,ads,2023-10-19 19:44:00+0000
L1683,lead1683@example.com,Active,JP,event,2023-04-22 20:26:00+0000
L1684,lead1684@example.com,Active,GB,organic,2023-03-10 10:26:00+0000
L1685,lead1685@example.com,Unsubscribed,NG,referral,2023-02-23 23:31:00+0000
L1686,lead1686@example.com,Unsubscribed,GB,webform,2023-02-20 11:47:00+0000
L1687,lead1687@example.com,Active,NG,event,2023-12-10 01:57:00+0000
L1688,lead1688@example.com,Active,JP,referral,2023-03-03 22:23:00+0000
L1689,lead1689@example.com,Active,DE,ads,2023-03-27 02:03:00+0000
L1690,lead1690@example.com,Active,IN,referral,2023-07-15 23:46:00+0000
L1691,lead1691@example.com,Active,BR,ads,2023-07-06 18:56:00+0000
L1692,lead1692@example.com,Unsubscribed,SE,event,2023-11-20 20:05:00+0000
L1693,lead1693@example.com,Unsubscribed,DE,ads,2023-05-17 22:18:00+0000
L1694,lead1694@example.com,Active,IN,ads,2023-06-04 05:33:00+0000
L1695,lead1695@example.com,Active,SE,referral,2024-01-22 16:20:00+0000
L1696,lead1696@example.com,Active,JP,ads,2023-02-17 05:15:00+0000
L1697,lead1697@example.com,Active,DE,event,2023-06-19 21:23:00+0000
L1698,lead1698@example.com,Unsubscribed,GB,organic,2023-08-17 02:02:00+0000
L1699,lead1699@example.com,Active,JP,referral,2024-01-21 10:57:00+0000
L1700,lead1700@example.com,Active,BR,organic,2024-01-28 02:17:00+0000
L1701,lead1701@example.com,Active,BR,ads,2024-02-04 19:28:00+0000
L1702,lead1702@example.com,Active,NG,referral,2023-07-29 22:13:00+0000
L1703,lead1703@example.com,Active,JP,referral,2023-08-31 02:51:00+0000
L1704,lead1704@example.com,Active,IN,event,2023-03-30 12:52:00+0000
L1705,lead1705@example.com,Active,BR,ads,2023-04-11 20:28:00+0000
L1706,lead1706@example.com,Active,BR,webform,2023-06-07 12:07:00+0000
L1707,lead1707@example.com,Unsubscribed,SE,ads,2023-11-02 03:51:00+0000
L1708,lead1708@example.com,Active,US,referral,2023-03-26 20:21:00+0000
L1709,lead1709@example.com,Active,US,organic,2023-08-03 20:00:00+0000
L1710,lead1710@example.com,Active,SE,ads,2023-03-29 09:05:00+0000
L1711,lead1711@example.com,Unsubscribed,JP,webform,2023-06-05 19:43:00+0000
L1712,lead1712@example.com,Active,SE,organic,2023-09-10 20:52:00+0000
L1713,lead1713@example.com,Unsubscribed,DE,webform,2023-09-23 13:12:00+0000
L1714,lead1714@example.com,Active,JP,ads,2023-02-04 18:53:00+0000
L1715,lead1715@example.com,Active,GB,webform,2023-05-20 07:02:00+0000
L1716,lead1716@example.com,Active,JP,organic,2023-03-01 00:41:00+0000
L1717,lead1717@example.com,Active,GB,event,2023-10-13 17:15:00+0000
L1718,lead1718@example.com,Active,JP,referral,2023-08-20 03:14:00+0000
L1719,lead1719@example.com,Active,SE,event,2023-03-16 00:26:00+0000
L1720,lead1720@example.com,Unsubscribed,IN,event,2023-08-24 13:22:00+0000
L1721,lead1721@example.com,Active,DE,event,2023-01-21 18:21:00+0000
L1722,lead1722@example.com,Active,DE,webform,2023-10-06 12:48:00+0000
L1723,lead1723@example.com,Active,US,ads,2023-05-25 00:49:00+0000
L1724,lead1724@example.com,Active,NG,event,2023-12-31 12:02:00+0000
L1725,lead1725@example.com,Active,BR,organic,2023-06-10 15:11:00+0000
L1726,lead1726@example.com,Active,BR,referral,2023-01-30 21:54:00+0000
L1727,lead1727@example.com,Unsubscribed,US,referral,2023-10-04 08:08:00+0000
L1728,lead1728@example.com,Active,IN,ads,2023-02-02 19:40:00+0000
L1729,lead1729@example.com,Active,JP,webform,2023-08-28 05:41:00+0000
L1730,lead1730@example.com,Active,IN,organic,2023-01-10 18:17:00+0000
L1731,lead1731@example.com,Unsubscribed,IN,ads,2023-12-08 08:00:00+0000
L1732,lead1732@example.com,Active,US,referral,2023-12-05 15:04:00+0000
L1733,lead1733@example.com,Active,BR,ads,2024-01-10 04:53:00+0000
L1734,lead1734@example.com,Active,US,ads,2023-06-25 12:49:00+0000
L1735,lead1735@example.com,Active,BR,webform,2024-01-03 05:15:00+0000
L1736,lead1736@example.com,Unsubscribed,BR,referral,2023-09-23 21:49:00+0000
L1737,lead1737@example.com,Active,IN,event,2023-06-21 10:27:00+0000
L1738,lead1738@example.com,Active,NG,organic,2023-04-19 06:04:00+0000
L1739,lead1739@example.com,Active,IN,webform,2024-01-02 00:26:00+0000
L1740,lead1740@example.com,Active,GB,ads,2023-08-02 19:40:00+0000
L1741,lead1741@example.com,Unsubscribed,JP,referral,2023-09-15 02:08:00+0000
L1742,lead1742@example.com,Unsubscribed,DE,webform,2023-12-22 19:08:00+0000
L1743,lead1743@example.com,Active,US,referral,2023-04-17 08:30:00+0000
